x,y
153.000000,104.000000
152.000000,105.000000
152.000000,106.000000
149.000000,109.000000
148.000000,109.000000
147.000000,108.000000
146.000000,109.000000
146.000000,110.000000
147.000000,111.000000
147.000000,118.000000
148.000000,119.000000
149.000000,119.000000
151.000000,121.000000
151.000000,123.000000
152.000000,124.000000
152.000000,125.000000
153.000000,126.000000
153.000000,127.000000
154.000000,128.000000
155.000000,128.000000
156.000000,127.000000
156.000000,124.000000
154.000000,122.000000
154.000000,121.000000
153.000000,120.000000
153.000000,119.000000
155.000000,117.000000
160.000000,122.000000
160.000000,123.000000
161.000000,124.000000
161.000000,125.000000
162.000000,126.000000
163.000000,126.000000
165.000000,128.000000
165.000000,131.000000
167.000000,133.000000
168.000000,132.000000
168.000000,129.000000
164.000000,125.000000
164.000000,118.000000
163.000000,117.000000
162.000000,117.000000
161.000000,116.000000
160.000000,116.000000
156.000000,112.000000
156.000000,108.000000
154.000000,106.000000
154.000000,105.000000
