x,y
104.000000,171.000000
103.000000,172.000000
103.000000,174.000000
104.000000,175.000000
107.000000,175.000000
108.000000,176.000000
112.000000,176.000000
113.000000,177.000000
120.000000,177.000000
121.000000,178.000000
126.000000,178.000000
127.000000,179.000000
133.000000,179.000000
134.000000,180.000000
136.000000,180.000000
138.000000,178.000000
139.000000,178.000000
140.000000,177.000000
139.000000,176.000000
136.000000,176.000000
135.000000,175.000000
129.000000,175.000000
128.000000,174.000000
122.000000,174.000000
121.000000,173.000000
114.000000,173.000000
113.000000,172.000000
108.000000,172.000000
107.000000,171.000000
